SimTime	Autoindex	Register	Registerwert
278	26	CANvelocity	50.9884
278	26	CANlaneid	0
278	27	CANvelocity	26.4692
278	27	CANlaneid	0
278	28	CANvelocity	17.9144
278	28	CANlaneid	0
278	29	CANvelocity	21.7817
278	29	CANlaneid	0
278	30	CANvelocity	33.4056
278	30	CANlaneid	0
278	31	CANvelocity	50.7812
278	31	CANlaneid	0
278	32	CANvelocity	79.6661
278	32	CANlaneid	0
278	33	CANvelocity	73.0066
278	33	CANlaneid	0
278	34	CANvelocity	59.8321
278	34	CANlaneid	0
278	35	CANvelocity	44.8608
278	35	CANlaneid	0
278	36	CANvelocity	18.1235
278	36	CANlaneid	0
278	37	CANvelocity	16.5399
278	37	CANlaneid	0
278	38	CANvelocity	20.1248
278	38	CANlaneid	0
278	39	CANvelocity	18.677
278	39	CANlaneid	0
278	40	CANvelocity	19.4149
278	40	CANlaneid	0
278	41	CANvelocity	23.0128
278	41	CANlaneid	0
278	42	CANvelocity	33.2547
278	42	CANlaneid	0
278	43	CANvelocity	43.1681
278	43	CANlaneid	0
278	44	CANvelocity	62.8971
278	44	CANlaneid	0
278	45	CANvelocity	78.6594
278	45	CANlaneid	0
278	46	CANvelocity	76.8347
278	46	CANlaneid	0
278	47	CANvelocity	79.8917
278	47	CANlaneid	0
278	48	CANvelocity	79.4276
278	48	CANlaneid	0
279	17	CANvelocity	159.882
279	17	CANlaneid	0
279	18	CANvelocity	146.992
279	18	CANlaneid	0
279	19	CANvelocity	141.905
279	19	CANlaneid	0
279	20	CANvelocity	138.756
279	20	CANlaneid	0
279	21	CANvelocity	129.078
279	21	CANlaneid	0
279	22	CANvelocity	112.278
279	22	CANlaneid	0
279	23	CANvelocity	97.7444
279	23	CANlaneid	0
279	24	CANvelocity	89.6218
279	24	CANlaneid	0
279	25	CANvelocity	71.6242
279	25	CANlaneid	0
279	26	CANvelocity	56.1226
279	26	CANlaneid	0
279	27	CANvelocity	34.6698
279	27	CANlaneid	0
279	28	CANvelocity	16.0959
279	28	CANlaneid	0
279	29	CANvelocity	19.9089
279	29	CANlaneid	0
279	30	CANvelocity	26.1407
279	30	CANlaneid	0
279	31	CANvelocity	43.2285
279	31	CANlaneid	0
279	32	CANvelocity	72.3344
279	32	CANlaneid	0
279	33	CANvelocity	79.1884
279	33	CANlaneid	0
279	34	CANvelocity	65.6136
279	34	CANlaneid	0
279	35	CANvelocity	51.0751
279	35	CANlaneid	0
279	36	CANvelocity	24.0471
279	36	CANlaneid	0
279	37	CANvelocity	17.3281
279	37	CANlaneid	0
279	38	CANvelocity	16.1652
279	38	CANlaneid	0
279	39	CANvelocity	21.4433
279	39	CANlaneid	0
279	40	CANvelocity	20.4652
279	40	CANlaneid	0
279	41	CANvelocity	19.5021
279	41	CANlaneid	0
279	42	CANvelocity	27.5273
279	42	CANlaneid	0
279	43	CANvelocity	39.1732
279	43	CANlaneid	0
279	44	CANvelocity	54.039
279	44	CANlaneid	0
279	45	CANvelocity	79.5429
279	45	CANlaneid	0
279	46	CANvelocity	79.6675
279	46	CANlaneid	0
279	47	CANvelocity	79.9841
279	47	CANlaneid	0
279	48	CANvelocity	79.9518
279	48	CANlaneid	0
280	17	CANvelocity	158.502
280	17	CANlaneid	0
280	18	CANvelocity	150.268
280	18	CANlaneid	0
280	19	CANvelocity	144.81
280	19	CANlaneid	0
280	20	CANvelocity	141.481
280	20	CANlaneid	0
280	21	CANvelocity	132.815
280	21	CANlaneid	0
280	22	CANvelocity	115.349
280	22	CANlaneid	0
280	23	CANvelocity	101.521
280	23	CANlaneid	0
280	24	CANvelocity	93.5667
280	24	CANlaneid	0
280	25	CANvelocity	77.4092
280	25	CANlaneid	0
280	26	CANvelocity	62.8302
280	26	CANlaneid	0
280	27	CANvelocity	40.0142
280	27	CANlaneid	0
280	28	CANvelocity	24.1416
280	28	CANlaneid	0
280	29	CANvelocity	17.4206
280	29	CANlaneid	0
280	30	CANvelocity	25.254
280	30	CANlaneid	0
280	31	CANvelocity	34.5933
280	31	CANlaneid	0
280	32	CANvelocity	63.7617
280	32	CANlaneid	0
280	33	CANvelocity	79.2098
280	33	CANlaneid	0
280	34	CANvelocity	72.0758
280	34	CANlaneid	0
280	35	CANvelocity	55.9337
280	35	CANlaneid	0
280	36	CANvelocity	30.6572
280	36	CANlaneid	0
280	37	CANvelocity	11.2639
280	37	CANlaneid	0
280	38	CANvelocity	17.7645
280	38	CANlaneid	0
280	39	CANvelocity	15.1783
280	39	CANlaneid	0
280	40	CANvelocity	20.2859
280	40	CANlaneid	0
280	41	CANvelocity	22.5494
280	41	CANlaneid	0
280	42	CANvelocity	24.17
280	42	CANlaneid	0
280	43	CANvelocity	31.5236
280	43	CANlaneid	0
280	44	CANvelocity	50.4136
280	44	CANlaneid	0
280	45	CANvelocity	70.4467
280	45	CANlaneid	0
280	46	CANvelocity	77.0635
280	46	CANlaneid	0
280	47	CANvelocity	78.939
280	47	CANlaneid	0
280	48	CANvelocity	77.6891
280	48	CANlaneid	0
281	17	CANvelocity	159.463
281	17	CANlaneid	0
281	18	CANvelocity	152.799
281	18	CANlaneid	0
281	19	CANvelocity	148.254
281	19	CANlaneid	0
281	20	CANvelocity	143.839
281	20	CANlaneid	0
281	21	CANvelocity	135.391
281	21	CANlaneid	0
281	22	CANvelocity	118.484
281	22	CANlaneid	0
281	23	CANvelocity	106.622
281	23	CANlaneid	0
281	24	CANvelocity	97.4017
281	24	CANlaneid	0
281	25	CANvelocity	81.2577
281	25	CANlaneid	0
281	26	CANvelocity	66.8535
281	26	CANlaneid	0
281	27	CANvelocity	44.9517
281	27	CANlaneid	0
281	28	CANvelocity	28.6207
281	28	CANlaneid	0
281	29	CANvelocity	22.5801
281	29	CANlaneid	0
281	30	CANvelocity	18.3501
281	30	CANlaneid	0
281	31	CANvelocity	32.0026
281	31	CANlaneid	0
281	32	CANvelocity	53.0559
281	32	CANlaneid	0
281	33	CANvelocity	73.3122
281	33	CANlaneid	0
281	34	CANvelocity	77.4221
281	34	CANlaneid	0
281	35	CANvelocity	61.5572
281	35	CANlaneid	0
281	36	CANvelocity	35.494
281	36	CANlaneid	0
281	37	CANvelocity	19.415
281	37	CANlaneid	0
281	38	CANvelocity	15.8768
281	38	CANlaneid	0
281	39	CANvelocity	16.9192
281	39	CANlaneid	0
281	40	CANvelocity	16.6957
281	40	CANlaneid	0
281	41	CANvelocity	20.9172
281	41	CANlaneid	0
281	42	CANvelocity	26.2334
281	42	CANlaneid	0
281	43	CANvelocity	30.545
281	43	CANlaneid	0
281	44	CANvelocity	39.5635
281	44	CANlaneid	0
281	45	CANvelocity	63.7126
281	45	CANlaneid	0
281	46	CANvelocity	77.3117
281	46	CANlaneid	0
281	47	CANvelocity	76.9311
281	47	CANlaneid	0
281	48	CANvelocity	79.908
281	48	CANlaneid	0
282	18	CANvelocity	154.879
282	18	CANlaneid	0
282	19	CANvelocity	152.091
282	19	CANlaneid	0
282	20	CANvelocity	146.688
282	20	CANlaneid	0
282	21	CANvelocity	138.669
282	21	CANlaneid	0
282	22	CANvelocity	121.402
282	22	CANlaneid	0
282	23	CANvelocity	110.613
282	23	CANlaneid	0
282	24	CANvelocity	102.681
282	24	CANlaneid	0
282	25	CANvelocity	87.3718
282	25	CANlaneid	0
282	26	CANvelocity	72.9333
282	26	CANlaneid	0
282	27	CANvelocity	50.9927
282	27	CANlaneid	0
282	28	CANvelocity	36.2963
282	28	CANlaneid	0
282	29	CANvelocity	11.7131
282	29	CANlaneid	0
282	30	CANvelocity	22.9336
282	30	CANlaneid	0
282	31	CANvelocity	25.0141
282	31	CANlaneid	0
282	32	CANvelocity	50.0675
282	32	CANlaneid	0
282	33	CANvelocity	63.3112
282	33	CANlaneid	0
282	34	CANvelocity	76.8351
282	34	CANlaneid	0
282	35	CANvelocity	66.2748
282	35	CANlaneid	0
282	36	CANvelocity	40.1604
282	36	CANlaneid	0
282	37	CANvelocity	26.559
282	37	CANlaneid	0
282	38	CANvelocity	19.3245
282	38	CANlaneid	0
282	39	CANvelocity	16.0425
282	39	CANlaneid	0
282	40	CANvelocity	19.098
282	40	CANlaneid	0
282	41	CANvelocity	16.7441
282	41	CANlaneid	0
282	42	CANvelocity	20.9318
282	42	CANlaneid	0
282	43	CANvelocity	30.0829
282	43	CANlaneid	0
282	44	CANvelocity	35.9143
282	44	CANlaneid	0
282	45	CANvelocity	53.3179
282	45	CANlaneid	0
282	46	CANvelocity	77.9062
282	46	CANlaneid	0
282	47	CANvelocity	77.6917
282	47	CANlaneid	0
282	48	CANvelocity	79.2217
282	48	CANlaneid	0
283	18	CANvelocity	156.998
283	18	CANlaneid	0
283	19	CANvelocity	155.283
283	19	CANlaneid	0
283	20	CANvelocity	148.891
283	20	CANlaneid	0
283	21	CANvelocity	141.378
283	21	CANlaneid	0
283	22	CANvelocity	126.004
283	22	CANlaneid	0
283	23	CANvelocity	114.515
283	23	CANlaneid	0
283	24	CANvelocity	105.898
283	24	CANlaneid	0
283	25	CANvelocity	91.1965
283	25	CANlaneid	0
283	26	CANvelocity	78.9931
283	26	CANlaneid	0
283	27	CANvelocity	54.9241
283	27	CANlaneid	0
283	28	CANvelocity	41.0451
283	28	CANlaneid	0
283	29	CANvelocity	19.597
283	29	CANlaneid	0
283	30	CANvelocity	16.3077
283	30	CANlaneid	0
283	31	CANvelocity	25.6524
283	31	CANlaneid	0
283	32	CANvelocity	39.655
283	32	CANlaneid	0
283	33	CANvelocity	57.9101
283	33	CANlaneid	0
283	34	CANvelocity	78.4671
283	34	CANlaneid	0
283	35	CANvelocity	71.6071
283	35	CANlaneid	0
283	36	CANvelocity	46.2165
283	36	CANlaneid	0
283	37	CANvelocity	34.0749
283	37	CANlaneid	0
283	38	CANvelocity	15.6539
283	38	CANlaneid	0
283	39	CANvelocity	19.8099
283	39	CANlaneid	0
283	40	CANvelocity	15.1234
283	40	CANlaneid	0
283	41	CANvelocity	19.8719
283	41	CANlaneid	0
283	42	CANvelocity	17.295
283	42	CANlaneid	0
283	43	CANvelocity	21.2004
283	43	CANlaneid	0
283	44	CANvelocity	37.0711
283	44	CANlaneid	0
283	45	CANvelocity	48.4381
283	45	CANlaneid	0
283	46	CANvelocity	76.7448
283	46	CANlaneid	0
283	47	CANvelocity	78.0111
283	47	CANlaneid	0
283	48	CANvelocity	78.2644
283	48	CANlaneid	0
284	18	CANvelocity	159.027
284	18	CANlaneid	0
284	19	CANvelocity	157.178
284	19	CANlaneid	0
284	20	CANvelocity	151.345
284	20	CANlaneid	0
284	21	CANvelocity	144.739
284	21	CANlaneid	0
284	22	CANvelocity	128.889
284	22	CANlaneid	0
284	23	CANvelocity	117.504
284	23	CANlaneid	0
284	24	CANvelocity	110.613
284	24	CANlaneid	0
284	25	CANvelocity	95.0688
284	25	CANlaneid	0
284	26	CANvelocity	85.119
284	26	CANlaneid	0
284	27	CANvelocity	60.5377
284	27	CANlaneid	0
284	28	CANvelocity	45.4643
284	28	CANlaneid	0
284	29	CANvelocity	27.9603
284	29	CANlaneid	0
284	30	CANvelocity	20.6483
284	30	CANlaneid	0
284	31	CANvelocity	19.8765
284	31	CANlaneid	0
284	32	CANvelocity	36.7991
284	32	CANlaneid	0
284	33	CANvelocity	49.0993
284	33	CANlaneid	0
284	34	CANvelocity	71.6285
284	34	CANlaneid	0
284	35	CANvelocity	76.5095
284	35	CANlaneid	0
284	36	CANvelocity	52.7896
284	36	CANlaneid	0
284	37	CANvelocity	39.9339
284	37	CANlaneid	0
284	38	CANvelocity	21.7093
284	38	CANlaneid	0
284	39	CANvelocity	16.7965
284	39	CANlaneid	0
284	40	CANvelocity	18.906
284	40	CANlaneid	0
284	41	CANvelocity	14.3349
284	41	CANlaneid	0
284	42	CANvelocity	22.2605
284	42	CANlaneid	0
284	43	CANvelocity	18.2247
284	43	CANlaneid	0
284	44	CANvelocity	26.7343
284	44	CANlaneid	0
284	45	CANvelocity	44.3105
284	45	CANlaneid	0
284	46	CANvelocity	68.7965
284	46	CANlaneid	0
284	47	CANvelocity	78.2351
284	47	CANlaneid	0
284	48	CANvelocity	79.1999
284	48	CANlaneid	0
285	18	CANvelocity	159.049
285	18	CANlaneid	0
285	19	CANvelocity	158.805
285	19	CANlaneid	0
285	20	CANvelocity	153.974
285	20	CANlaneid	0
285	21	CANvelocity	146.942
285	21	CANlaneid	0
285	22	CANvelocity	132.716
285	22	CANlaneid	0
285	23	CANvelocity	122.141
285	23	CANlaneid	0
285	24	CANvelocity	114.08
285	24	CANlaneid	0
285	25	CANvelocity	99.3292
285	25	CANlaneid	0
285	26	CANvelocity	89.0223
285	26	CANlaneid	0
285	27	CANvelocity	67.3863
285	27	CANlaneid	0
285	28	CANvelocity	51.7622
285	28	CANlaneid	0
285	29	CANvelocity	34.2731
285	29	CANlaneid	0
285	30	CANvelocity	23.5095
285	30	CANlaneid	0
285	31	CANvelocity	24.3808
285	31	CANlaneid	0
285	32	CANvelocity	28.1672
285	32	CANlaneid	0
285	33	CANvelocity	45.0961
285	33	CANlaneid	0
285	34	CANvelocity	61.3851
285	34	CANlaneid	0
285	35	CANvelocity	77.8897
285	35	CANlaneid	0
285	36	CANvelocity	59.4008
285	36	CANlaneid	0
285	37	CANvelocity	47.7733
285	37	CANlaneid	0
285	38	CANvelocity	29.7945
285	38	CANlaneid	0
285	39	CANvelocity	19.5614
285	39	CANlaneid	0
285	40	CANvelocity	16.4214
285	40	CANlaneid	0
285	41	CANvelocity	21.4721
285	41	CANlaneid	0
285	42	CANvelocity	16.9488
285	42	CANlaneid	0
285	43	CANvelocity	22.8321
285	43	CANlaneid	0
285	44	CANvelocity	23.4738
285	44	CANlaneid	0
285	45	CANvelocity	36.9323
285	45	CANlaneid	0
285	46	CANvelocity	63.2273
285	46	CANlaneid	0
285	47	CANvelocity	75.7887
285	47	CANlaneid	0
285	48	CANvelocity	78.7859
285	48	CANlaneid	0
286	18	CANvelocity	158.383
286	18	CANlaneid	0
286	19	CANvelocity	159.296
286	19	CANlaneid	0
286	20	CANvelocity	156.755
286	20	CANlaneid	0
286	21	CANvelocity	149.712
286	21	CANlaneid	0
286	22	CANvelocity	136.656
286	22	CANlaneid	0
286	23	CANvelocity	124.805
286	23	CANlaneid	0
286	24	CANvelocity	117.457
286	24	CANlaneid	0
286	25	CANvelocity	102.917
286	25	CANlaneid	0
286	26	CANvelocity	94.2122
286	26	CANlaneid	0
286	27	CANvelocity	72.9908
286	27	CANlaneid	0
286	28	CANvelocity	56.3928
286	28	CANlaneid	0
286	29	CANvelocity	40.4903
286	29	CANlaneid	0
286	30	CANvelocity	30.3018
286	30	CANlaneid	0
286	31	CANvelocity	24.235
286	31	CANlaneid	0
286	32	CANvelocity	29.6181
286	32	CANlaneid	0
286	33	CANvelocity	35.1061
286	33	CANlaneid	0
286	34	CANvelocity	57.0721
286	34	CANlaneid	0
286	35	CANvelocity	73.4797
286	35	CANlaneid	0
286	36	CANvelocity	66.0785
286	36	CANlaneid	0
286	37	CANvelocity	51.7644
286	37	CANlaneid	0
286	38	CANvelocity	35.1246
286	38	CANlaneid	0
286	39	CANvelocity	12.6273
286	39	CANlaneid	0
286	40	CANvelocity	20.089
286	40	CANlaneid	0
286	41	CANvelocity	15.129
286	41	CANlaneid	0
286	42	CANvelocity	20.3382
286	42	CANlaneid	0
286	43	CANvelocity	19.4348
286	43	CANlaneid	0
286	44	CANvelocity	23.2118
286	44	CANlaneid	0
286	45	CANvelocity	32.1493
286	45	CANlaneid	0
286	46	CANvelocity	56.0977
286	46	CANlaneid	0
286	47	CANvelocity	69.8636
286	47	CANlaneid	0
286	48	CANvelocity	78.6012
286	48	CANlaneid	0
287	19	CANvelocity	158.687
287	19	CANlaneid	0
287	20	CANvelocity	159.179
287	20	CANlaneid	0
287	21	CANvelocity	152.763
287	21	CANlaneid	0
287	22	CANvelocity	140.718
287	22	CANlaneid	0
287	23	CANvelocity	127.779
287	23	CANlaneid	0
287	24	CANvelocity	121.326
287	24	CANlaneid	0
287	25	CANvelocity	107.499
287	25	CANlaneid	0
287	26	CANvelocity	99.4179
287	26	CANlaneid	0
287	27	CANvelocity	78.2674
287	27	CANlaneid	0
287	28	CANvelocity	63.4859
287	28	CANlaneid	0
287	29	CANvelocity	44.6119
287	29	CANlaneid	0
287	30	CANvelocity	35.572
287	30	CANlaneid	0
287	31	CANvelocity	14.5953
287	31	CANlaneid	0
287	32	CANvelocity	26.3202
287	32	CANlaneid	0
287	33	CANvelocity	32.5347
287	33	CANlaneid	0
287	34	CANvelocity	44.9755
287	34	CANlaneid	0
287	35	CANvelocity	69.3524
287	35	CANlaneid	0
287	36	CANvelocity	70.159
287	36	CANlaneid	0
287	37	CANvelocity	55.8098
287	37	CANlaneid	0
287	38	CANvelocity	42.035
287	38	CANlaneid	0
287	39	CANvelocity	18.4076
287	39	CANlaneid	0
287	40	CANvelocity	16.2062
287	40	CANlaneid	0
287	41	CANvelocity	22.0829
287	41	CANlaneid	0
287	42	CANvelocity	14.1868
287	42	CANlaneid	0
287	43	CANvelocity	22.5005
287	43	CANlaneid	0
287	44	CANvelocity	19.0741
287	44	CANlaneid	0
287	45	CANvelocity	25.6115
287	45	CANlaneid	0
287	46	CANvelocity	47.7296
287	46	CANlaneid	0
287	47	CANvelocity	62.888
287	47	CANlaneid	0
287	48	CANvelocity	77.9859
287	48	CANlaneid	0
288	19	CANvelocity	158.33
288	19	CANlaneid	0
288	20	CANvelocity	159.327
288	20	CANlaneid	0
288	21	CANvelocity	154.919
288	21	CANlaneid	0
288	22	CANvelocity	144.736
288	22	CANlaneid	0
288	23	CANvelocity	130.48
288	23	CANlaneid	0
288	24	CANvelocity	124.129
288	24	CANlaneid	0
288	25	CANvelocity	111.811
288	25	CANlaneid	0
288	26	CANvelocity	104.056
288	26	CANlaneid	0
288	27	CANvelocity	83.0107
288	27	CANlaneid	0
288	28	CANvelocity	67.7375
288	28	CANlaneid	0
288	29	CANvelocity	50.1065
288	29	CANlaneid	0
288	30	CANvelocity	42.3406
288	30	CANlaneid	0
288	31	CANvelocity	19.3517
288	31	CANlaneid	0
288	32	CANvelocity	19.2459
288	32	CANlaneid	0
288	33	CANvelocity	32.1562
288	33	CANlaneid	0
288	34	CANvelocity	43.4566
288	34	CANlaneid	0
288	35	CANvelocity	55.3011
288	35	CANlaneid	0
288	36	CANvelocity	74.9982
288	36	CANlaneid	0
288	37	CANvelocity	61.2703
288	37	CANlaneid	0
288	38	CANvelocity	47.7919
288	38	CANlaneid	0
288	39	CANvelocity	26.2697
288	39	CANlaneid	0
288	40	CANvelocity	17.8052
288	40	CANlaneid	0
288	41	CANvelocity	13.9675
288	41	CANlaneid	0
288	42	CANvelocity	20.9802
288	42	CANlaneid	0
288	43	CANvelocity	13.4333
288	43	CANlaneid	0
288	44	CANvelocity	25.4415
288	44	CANlaneid	0
288	45	CANvelocity	20.857
288	45	CANlaneid	0
288	46	CANvelocity	38.6859
288	46	CANlaneid	0
288	47	CANvelocity	52.1147
288	47	CANlaneid	0
288	48	CANvelocity	76.2875
288	48	CANlaneid	0
289	19	CANvelocity	158.901
289	19	CANlaneid	0
289	20	CANvelocity	158.984
289	20	CANlaneid	0
289	21	CANvelocity	158.178
289	21	CANlaneid	0
289	22	CANvelocity	147.852
289	22	CANlaneid	0
289	23	CANvelocity	134.386
289	23	CANlaneid	0
289	24	CANvelocity	127.345
289	24	CANlaneid	0
289	25	CANvelocity	116.231
289	25	CANlaneid	0
289	26	CANvelocity	107.03
289	26	CANlaneid	0
289	27	CANvelocity	86.3099
289	27	CANlaneid	0
289	28	CANvelocity	73.3706
289	28	CANlaneid	0
289	29	CANvelocity	54.6302
289	29	CANlaneid	0
289	30	CANvelocity	48.4391
289	30	CANlaneid	0
289	31	CANvelocity	25.8896
289	31	CANlaneid	0
289	32	CANvelocity	19.6804
289	32	CANlaneid	0
289	33	CANvelocity	24.9206
289	33	CANlaneid	0
289	34	CANvelocity	36.7121
289	34	CANlaneid	0
289	35	CANvelocity	54.607
289	35	CANlaneid	0
289	36	CANvelocity	78.4803
289	36	CANlaneid	0
289	37	CANvelocity	65.5222
289	37	CANlaneid	0
289	38	CANvelocity	55.376
289	38	CANlaneid	0
289	39	CANvelocity	32.1638
289	39	CANlaneid	0
289	40	CANvelocity	9.5133
289	40	CANlaneid	0
289	41	CANvelocity	18.4058
289	41	CANlaneid	0
289	42	CANvelocity	14.3381
289	42	CANlaneid	0
289	43	CANvelocity	18.7666
289	43	CANlaneid	0
289	44	CANvelocity	16.8552
289	44	CANlaneid	0
289	45	CANvelocity	28.5414
289	45	CANlaneid	0
289	46	CANvelocity	34.2293
289	46	CANlaneid	0
289	47	CANvelocity	45.6493
289	47	CANlaneid	0
289	48	CANvelocity	63.4746
289	48	CANlaneid	0
290	20	CANvelocity	158.759
290	20	CANlaneid	0
290	21	CANvelocity	159.834
290	21	CANlaneid	0
290	22	CANvelocity	151.492
290	22	CANlaneid	0
290	23	CANvelocity	138.199
290	23	CANlaneid	0
290	24	CANvelocity	130.432
290	24	CANlaneid	0
290	25	CANvelocity	119.873
290	25	CANlaneid	0
290	26	CANvelocity	110.718
290	26	CANlaneid	0
290	27	CANvelocity	90.2502
290	27	CANlaneid	0
290	28	CANvelocity	78.0066
290	28	CANlaneid	0
290	29	CANvelocity	60.2571
290	29	CANlaneid	0
290	30	CANvelocity	51.8322
290	30	CANlaneid	0
290	31	CANvelocity	32.1907
290	31	CANlaneid	0
290	32	CANvelocity	17.9117
290	32	CANlaneid	0
290	33	CANvelocity	20.6047
290	33	CANlaneid	0
290	34	CANvelocity	31.4342
290	34	CANlaneid	0
290	35	CANvelocity	44.4099
290	35	CANlaneid	0
290	36	CANvelocity	77.1695
290	36	CANlaneid	0
290	37	CANvelocity	69.2534
290	37	CANlaneid	0
290	38	CANvelocity	60.2146
290	38	CANlaneid	0
290	39	CANvelocity	39.4988
290	39	CANlaneid	0
290	40	CANvelocity	16.7447
290	40	CANlaneid	0
290	41	CANvelocity	13.8808
290	41	CANlaneid	0
290	42	CANvelocity	17.8695
290	42	CANlaneid	0
290	43	CANvelocity	15.3584
290	43	CANlaneid	0
290	44	CANvelocity	19.9472
290	44	CANlaneid	0
290	45	CANvelocity	20.6824
290	45	CANlaneid	0
290	46	CANvelocity	35.3972
290	46	CANlaneid	0
290	47	CANvelocity	38.9751
290	47	CANlaneid	0
290	48	CANvelocity	57.2484
290	48	CANlaneid	0
291	20	CANvelocity	159.696
291	20	CANlaneid	0
291	21	CANvelocity	158.768
291	21	CANlaneid	0
291	22	CANvelocity	153.727
291	22	CANlaneid	0
291	23	CANvelocity	140.995
291	23	CANlaneid	0
291	24	CANvelocity	133.344
291	24	CANlaneid	0
291	25	CANvelocity	123.71
291	25	CANlaneid	0
291	26	CANvelocity	115.606
291	26	CANlaneid	0
291	27	CANvelocity	93.4176
291	27	CANlaneid	0
291	28	CANvelocity	82.9714
291	28	CANlaneid	0
291	29	CANvelocity	67.0806
291	29	CANlaneid	0
291	30	CANvelocity	56.2345
291	30	CANlaneid	0
291	31	CANvelocity	38.7576
291	31	CANlaneid	0
291	32	CANvelocity	25.2236
291	32	CANlaneid	0
291	33	CANvelocity	21.8354
291	33	CANlaneid	0
291	34	CANvelocity	26.9963
291	34	CANlaneid	0
291	35	CANvelocity	40.0561
291	35	CANlaneid	0
291	36	CANvelocity	72.4878
291	36	CANlaneid	0
291	37	CANvelocity	74.2911
291	37	CANlaneid	0
291	38	CANvelocity	64.3594
291	38	CANlaneid	0
291	39	CANvelocity	43.9912
291	39	CANlaneid	0
291	40	CANvelocity	22.0333
291	40	CANlaneid	0
291	41	CANvelocity	16.344
291	41	CANlaneid	0
291	42	CANvelocity	14.282
291	42	CANlaneid	0
291	43	CANvelocity	18.0176
291	43	CANlaneid	0
291	44	CANvelocity	12.9165
291	44	CANlaneid	0
291	45	CANvelocity	21.3311
291	45	CANlaneid	0
291	46	CANvelocity	27.42
291	46	CANlaneid	0
291	47	CANvelocity	39.8483
291	47	CANlaneid	0
291	48	CANvelocity	48.6477
291	48	CANlaneid	0
292	21	CANvelocity	159.042
292	21	CANlaneid	0
292	22	CANvelocity	156.608
292	22	CANlaneid	0
292	23	CANvelocity	144.644
292	23	CANlaneid	0
292	24	CANvelocity	136.303
292	24	CANlaneid	0
292	25	CANvelocity	127.732
292	25	CANlaneid	0
292	26	CANvelocity	118.815
292	26	CANlaneid	0
292	27	CANvelocity	98.4958
292	27	CANlaneid	0
292	28	CANvelocity	88.8522
292	28	CANlaneid	0
292	29	CANvelocity	73.0786
292	29	CANlaneid	0
292	30	CANvelocity	62.6722
292	30	CANlaneid	0
292	31	CANvelocity	44.9847
292	31	CANlaneid	0
292	32	CANvelocity	30.5812
292	32	CANlaneid	0
292	33	CANvelocity	24.0498
292	33	CANlaneid	0
292	34	CANvelocity	26.6756
292	34	CANlaneid	0
292	35	CANvelocity	33.9521
292	35	CANlaneid	0
292	36	CANvelocity	65.4349
292	36	CANlaneid	0
292	37	CANvelocity	77.5324
292	37	CANlaneid	0
292	38	CANvelocity	69.6269
292	38	CANlaneid	0
292	39	CANvelocity	49.5732
292	39	CANlaneid	0
292	40	CANvelocity	27.2768
292	40	CANlaneid	0
292	41	CANvelocity	15.4549
292	41	CANlaneid	0
292	42	CANvelocity	14.6718
292	42	CANlaneid	0
292	43	CANvelocity	17.1653
292	43	CANlaneid	0
292	44	CANvelocity	16.4292
292	44	CANlaneid	0
292	45	CANvelocity	15.5792
292	45	CANlaneid	0
292	46	CANvelocity	25.2836
292	46	CANlaneid	0
292	47	CANvelocity	32.4409
292	47	CANlaneid	0
292	48	CANvelocity	48.3352
292	48	CANlaneid	0
293	21	CANvelocity	158.683
293	21	CANlaneid	0
293	22	CANvelocity	159.233
293	22	CANlaneid	0
293	23	CANvelocity	147.89
293	23	CANlaneid	0
293	24	CANvelocity	139.62
293	24	CANlaneid	0
293	25	CANvelocity	131.963
293	25	CANlaneid	0
293	26	CANvelocity	121.791
293	26	CANlaneid	0
293	27	CANvelocity	103.867
293	27	CANlaneid	0
293	28	CANvelocity	92.6605
293	28	CANlaneid	0
293	29	CANvelocity	76.5296
293	29	CANlaneid	0
293	30	CANvelocity	66.6583
293	30	CANlaneid	0
293	31	CANvelocity	52.0243
293	31	CANlaneid	0
293	32	CANvelocity	37.5888
293	32	CANlaneid	0
293	33	CANvelocity	13.6258
293	33	CANlaneid	0
293	34	CANvelocity	25.0915
293	34	CANlaneid	0
293	35	CANvelocity	33.7861
293	35	CANlaneid	0
293	36	CANvelocity	54.1142
293	36	CANlaneid	0
293	37	CANvelocity	76.4482
293	37	CANlaneid	0
293	38	CANvelocity	74.2651
293	38	CANlaneid	0
293	39	CANvelocity	54.8676
293	39	CANlaneid	0
293	40	CANvelocity	32.3539
293	40	CANlaneid	0
293	41	CANvelocity	20.3848
293	41	CANlaneid	0
293	42	CANvelocity	17.7095
293	42	CANlaneid	0
293	43	CANvelocity	15.2724
293	43	CANlaneid	0
293	44	CANvelocity	18.6498
293	44	CANlaneid	0
293	45	CANvelocity	16.6605
293	45	CANlaneid	0
293	46	CANvelocity	19.5693
293	46	CANlaneid	0
293	47	CANvelocity	30.3119
293	47	CANlaneid	0
293	48	CANvelocity	41.1429
293	48	CANlaneid	0
294	21	CANvelocity	159.723
294	21	CANlaneid	0
294	22	CANvelocity	158.767
294	22	CANlaneid	0
294	23	CANvelocity	151.265
294	23	CANlaneid	0
294	24	CANvelocity	143.63
294	24	CANlaneid	0
294	25	CANvelocity	135.971
294	25	CANlaneid	0
294	26	CANvelocity	125.506
294	26	CANlaneid	0
294	27	CANvelocity	106.955
294	27	CANlaneid	0
294	28	CANvelocity	97.1842
294	28	CANlaneid	0
294	29	CANvelocity	82.4601
